EmpID,StartDate,ExitDate,JobFamily,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,DivisionGroup,DOB,Region,JobFunctionGroup,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,IsActive,Age,TenureDays,SeniorityLevel
1308,2022-06-28,2023-03-07,Production,Isaac Foley,CCDR,Active,Full-Time,Zone C,Full-Time,Retirement,Bar offer throughout different body quite.,Production       ,Project Management,1980,Northeast,Project / Site Management,Female,60350,Asian,Divorced,Fully Meets,3,False,44.7419575633128,252,Entry
1309,2020-08-17,,Production,Holly Pearson,SVG,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,41055,Other,Widowed,Fully Meets,3,True,,1779,Entry
1310,2023-04-03,2023-07-21,Production,Adam Vang,EW,Active,Part-Time,Zone B,Full-Time,Voluntary,Again kind talk lead.,Production       ,General Operations,1988,Northeast,Field Operations,Female,21439,Asian,Single,Fully Meets,3,False,37.385352498288846,109,Entry
1311,2023-05-26,2023-06-12,Production,Anna Townsend,MSC,Active,Full-Time,Zone C,Part-Time,Resignation,Hold parent PM claim star seek.,Production       ,Field Engineering / Operations,,Northeast,Other,Male,32645,Asian,Single,Fully Meets,3,False,,17,Entry
1312,2021-04-10,,Production,Edgar Moore,TNS,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,General Operations,1997,Northeast,Field Operations,Female,47354,Black,Widowed,Fully Meets,3,True,27.89322381930185,1543,Entry
1313,2023-04-18,,Production,Gary Nelson,PYZ,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Field Engineering / Operations,1957,Northeast,Field Operations,Female,64005,Hispanic,Single,Fully Meets,3,True,67.5728952772074,805,Entry
1314,2021-10-13,2023-06-21,Production,Andrea Fowler,WBL,Active,Contract,Zone C,Full-Time,Retirement,Nation local peace nation blue official six.,Production       ,General Operations,,Northeast,Field Operations,Female,91553,White,Divorced,Fully Meets,3,False,,616,Entry
1315,2020-10-10,,Finance & Accounting,Gina Williams,NEL,Active,Part-Time,Zone A,Temporary,Unk,,Admin Offices,Field Engineering / Operations,,Northeast,Other,Female,2050,Asian,Widowed,Fully Meets,3,True,,1725,Senior
1316,2019-01-20,2021-09-15,Executive & Leadership,Michael West,CCDR,Active,Part-Time,Zone A,Full-Time,Involuntary,Upon writer black.,Executive Office,Field Engineering / Operations,,Northeast,Project / Site Management,Female,1902,Asian,Single,Fully Meets,3,False,,969,Executive
1317,2021-05-09,2022-10-27,Finance & Accounting,Leslie Allen,MSC,Active,Full-Time,Zone A,Part-Time,Involuntary,Everything discover represent full.,Admin Offices,Field Engineering / Operations,,Northeast,Field Operations,Female,2468,Black,Widowed,Fully Meets,3,False,,536,Senior
1318,2023-07-29,2023-08-04,Admin & Support,Donald Decker,WBL,Active,Contract,Zone B,Temporary,Retirement,Effort off over always. Form house mean treat.,Admin Offices,Field Engineering / Operations,,Northeast,Labor & Site Work,Female,2330,White,Divorced,Fully Meets,3,False,,6,Entry
1319,2019-08-24,2022-12-14,Finance & Accounting,Donald Richardson,EW,Active,Part-Time,Zone C,Temporary,Involuntary,Value class especially.,Admin Offices,Finance,,Northeast,Internship,Male,2703,Asian,Married,Fully Meets,3,False,,1208,Entry
1320,2018-12-25,,Admin & Support,James Bell,WBL,Active,Part-Time,Zone B,Full-Time,Unk,,Admin Offices,Field Engineering / Operations,1983,Northeast,Finance & Analysis,Female,2170,White,Widowed,Fully Meets,3,True,41.817932922655714,2380,Entry
1321,2021-05-27,2021-08-24,Finance & Accounting,Adrienne Roth,TNS,Active,Contract,Zone A,Full-Time,Involuntary,Actually scene law break four summer ability.,Admin Offices,Project Management,,Northeast,Executive & Leadership,Male,1460,Black,Single,Fully Meets,3,False,,89,Entry
1322,2023-02-02,2023-06-23,Finance & Accounting,Jessica Blackwell,TNS,Active,Full-Time,Zone B,Full-Time,Resignation,Public evidence bag trouble interesting.,Admin Offices,Executive,,Northeast,Executive & Leadership,Female,1450,Hispanic,Widowed,Fully Meets,3,False,,141,Entry
1323,2022-12-06,,Admin & Support,Mary Walker,PL,Active,Full-Time,Zone B,Temporary,Unk,,Admin Offices,Field Engineering / Operations,,Northeast,Project / Site Management,Female,1844,Black,Divorced,Fully Meets,3,True,,938,Entry
1324,2021-07-23,,Finance & Accounting,Derrick Garcia,MSC,Active,Part-Time,Zone A,Part-Time,Unk,,Admin Offices,General Operations,,Northeast,Labor & Site Work,Female,11194,Hispanic,Single,Fully Meets,3,True,,1439,Entry
1325,2019-11-16,,Finance & Accounting,Jesus Golden,TNS,Active,Contract,Zone B,Temporary,Unk,,Admin Offices,Field Engineering / Operations,1982,Northeast,Engineering,Female,60432,Black,Divorced,Fully Meets,3,True,43.16495550992471,2054,Entry
1326,2020-03-08,2021-11-07,IT & Infrastructure,Mark Greene,PYZ,Active,Full-Time,Zone A,Temporary,Retirement,Alone need gun surface. Bar involve wait often.,Admin Offices,General Operations,,Northeast,Finance & Analysis,Male,86677,White,Widowed,Fully Meets,3,False,,609,Senior
1327,2019-01-14,,IT & Infrastructure,Lisa Mills,WBL,Active,Part-Time,Zone B,Temporary,Unk,,Admin Offices,Field Engineering / Operations,,Northeast,Engineering,Male,93156,White,Single,Fully Meets,3,True,,2360,Senior
1328,2020-02-29,2021-09-23,IT & Infrastructure,Robert Sawyer,NEL,Active,Part-Time,Zone C,Full-Time,Voluntary,Draw interest over. Vote late marriage kind.,IT/IS,Executive,,Northeast,Executive & Leadership,Male,66733,Asian,Single,Fully Meets,3,False,,572,Senior
1329,2022-11-25,2023-04-12,Other,Desiree Bender,PL,Active,Contract,Zone B,Part-Time,Resignation,Finish join stage start page your seem.,Software Engineering,Field Engineering / Operations,1958,Northeast,Labor & Site Work,Male,77070,Black,Widowed,Fully Meets,3,False,66.66392881587953,138,Entry
1330,2022-09-15,2023-05-05,Finance & Accounting,Jeremy Smith,MSC,Active,Full-Time,Zone A,Part-Time,Retirement,Figure yard develop TV enjoy late standard.,Admin Offices,General Operations,1990,Northeast,Other,Female,66991,White,Divorced,Fully Meets,3,False,35.3347022587269,232,Entry
1331,2021-08-11,,Finance & Accounting,Mary Taylor,TNS,Active,Full-Time,Zone C,Temporary,Unk,,Admin Offices,HR / People Services,,Northeast,Internship,Female,69431,Black,Widowed,Fully Meets,3,True,,1420,Entry
1332,2023-08-03,,IT & Infrastructure,Barry Fitzgerald,PYZ,Active,Contract,Zone B,Part-Time,Unk,,Admin Offices,Field Engineering / Operations,,Northeast,Project / Site Management,Male,12089,Hispanic,Divorced,Fully Meets,3,True,,698,Senior
1333,2022-03-14,,IT & Infrastructure,Tracey Clark,WBL,Active,Part-Time,Zone A,Part-Time,Unk,,IT/IS,Field Engineering / Operations,,Northeast,Labor & Site Work,Male,74486,Black,Divorced,Fully Meets,3,True,,1205,Senior
1334,2020-09-01,2020-11-29,IT & Infrastructure,Christina Knight,NEL,Active,Full-Time,Zone B,Part-Time,Retirement,Authority our technology administration section.,IT/IS,Field Engineering / Operations,,Northeast,Labor & Site Work,Male,15975,Other,Widowed,Fully Meets,3,False,,89,Senior
1335,2021-10-31,,Other,Debra Garza,NEL,Active,Contract,Zone A,Full-Time,Unk,,Software Engineering,General Operations,,Northeast,Field Operations,Female,27425,White,Divorced,Fully Meets,3,True,,1339,Entry
1336,2020-02-26,2023-03-30,Finance & Accounting,Ashley Petersen,TNS,Active,Full-Time,Zone A,Part-Time,Retirement,Author often return hold compare natural.,Admin Offices,Field Engineering / Operations,,Northeast,Field Operations,Female,88247,Black,Married,Fully Meets,3,False,,1128,Entry
1337,2018-08-10,2021-12-07,Finance & Accounting,Jamie Collins,WBL,Active,Full-Time,Zone A,Temporary,Resignation,Wonder specific own others card. See else drop.,Admin Offices,General Operations,,Northeast,Project / Site Management,Female,71014,White,Single,Fully Meets,3,False,,1215,Entry
1338,2020-09-30,,IT & Infrastructure,Stephen Ray,BPC,Active,Contract,Zone C,Part-Time,Unk,,Admin Offices,Logistics / Maintenance,,Northeast,Maintenance & Logistics,Male,90987,Other,Widowed,Fully Meets,3,True,,1735,Senior
1339,2021-04-01,2022-08-14,IT & Infrastructure,Michael Norton,CCDR,Active,Contract,Zone B,Temporary,Retirement,Though upon remember later.,IT/IS,Field Engineering / Operations,,Northeast,Project / Site Management,Male,47635,Hispanic,Widowed,Fully Meets,3,False,,500,Senior
1340,2021-03-21,2021-11-21,IT & Infrastructure,Diane Ramirez,EW,Active,Full-Time,Zone B,Part-Time,Retirement,My himself avoid traditional simply wait.,IT/IS,General Operations,,Northeast,Engineering,Male,37302,White,Divorced,Fully Meets,3,False,,245,Senior
1341,2021-11-03,,Operations / Shared Services,Ralph Sloan,CCDR,Active,Part-Time,Zone C,Full-Time,Unk,,Software Engineering,Field Engineering / Operations,,Northeast,Engineering,Female,76343,Hispanic,Single,Fully Meets,3,True,,1336,Manager
1342,2019-06-22,2019-08-26,Finance & Accounting,Mark Willis,EW,Active,Full-Time,Zone B,Part-Time,Retirement,Win paper unit drug nearly card.,Admin Offices,Field Engineering / Operations,,Northeast,Field Operations,Female,2559,Asian,Single,Fully Meets,3,False,,65,Entry
1343,2019-11-12,2023-05-19,Finance & Accounting,Joshua Huber,MSC,Active,Contract,Zone B,Temporary,Voluntary,Effort situation use necessary.,Admin Offices,Logistics / Maintenance,,Northeast,Project / Site Management,Female,68008,White,Married,Fully Meets,3,False,,1284,Entry
1344,2022-09-20,,Finance & Accounting,John Clark MD,TNS,Active,Part-Time,Zone A,Part-Time,Unk,,Admin Offices,General Operations,,Northeast,Project / Site Management,Male,93554,White,Single,Fully Meets,3,True,,1015,Entry
1345,2023-01-27,,IT & Infrastructure,Amy Jones,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,,Admin Offices,Field Engineering / Operations,,Northeast,Engineering,Male,85275,Other,Single,Fully Meets,3,True,,886,Senior
1346,2021-02-21,2022-08-22,IT & Infrastructure,Maurice Krause,WBL,Active,Contract,Zone C,Temporary,Retirement,Today situation minute figure friend opportunity.,IT/IS,Field Engineering / Operations,,Northeast,Labor & Site Work,Male,37276,White,Divorced,Fully Meets,3,False,,547,Senior
1347,2022-03-04,2023-01-18,IT & Infrastructure,Amy Griffin,NEL,Active,Part-Time,Zone B,Full-Time,Retirement,Guess fight various decade second pattern.,IT/IS,General Operations,,Northeast,Project / Site Management,Male,54734,Hispanic,Married,Fully Meets,3,False,,320,Senior
1348,2019-04-21,2020-12-02,Operations / Shared Services,Debra Gomez,WBL,Future Start,Contract,Zone C,Part-Time,Involuntary,They behind war evening. Particular film war yes.,Software Engineering,Field Engineering / Operations,,Northeast,Engineering,Female,34961,Other,Married,Fully Meets,3,False,,591,Manager
1349,2021-08-02,2022-11-26,Finance & Accounting,Jeremy Pope,EW,Active,Full-Time,Zone B,Part-Time,Retirement,Behind bar item management.,Admin Offices,Safety & Compliance,,Northeast,Project / Site Management,Female,33234,White,Divorced,Fully Meets,3,False,,481,Entry
1350,2022-03-04,,Finance & Accounting,Jeffrey Williams,MSC,Active,Part-Time,Zone B,Temporary,Unk,,Admin Offices,Field Engineering / Operations,1968,Northeast,Labor & Site Work,Female,45030,Black,Divorced,Fully Meets,3,True,56.65982203969884,1215,Entry
1351,2021-03-28,,Finance & Accounting,Daniel Cooper,TNS,Active,Contract,Zone C,Part-Time,Unk,,Admin Offices,Field Engineering / Operations,1998,Northeast,Field Operations,Male,38846,White,Divorced,Fully Meets,3,True,27.32375085557837,1556,Entry
1352,2018-08-08,2023-06-01,IT & Infrastructure,Chase Ho,PYZ,Active,Contract,Zone B,Full-Time,Voluntary,Series significant out.,Admin Offices,Field Engineering / Operations,,Northeast,Field Operations,Male,43568,Other,Divorced,Fully Meets,3,False,,1758,Senior
1353,2020-09-15,2022-01-06,IT & Infrastructure,Felicia Bailey,WBL,Active,Part-Time,Zone A,Temporary,Involuntary,Will message south game.,IT/IS,Field Engineering / Operations,1946,Northeast,Project / Site Management,Male,48891,White,Single,Fully Meets,3,False,79.32648870636551,478,Senior
1354,2020-10-28,2022-02-27,Operations / Shared Services,Christopher Jones,WBL,Future Start,Full-Time,Zone C,Full-Time,Involuntary,Wear happen goal choice must.,Software Engineering,Field Engineering / Operations,1959,Northeast,Other,Female,79778,Black,Widowed,Fully Meets,3,False,66.15195071868582,487,Manager
1355,2021-06-16,2021-11-23,Admin & Support,Alec Taylor,SVG,Active,Full-Time,Zone B,Temporary,Resignation,Common paper smile way career capital.,Admin Offices,General Operations,,Northeast,Project / Site Management,Female,79459,Hispanic,Single,Fully Meets,3,False,,160,Entry
1356,2023-03-20,2023-06-21,Finance & Accounting,Ronald Jones,EW,Active,Part-Time,Zone A,Temporary,Voluntary,List remember benefit memory also deal people.,Admin Offices,Field Engineering / Operations,1988,Northeast,Engineering,Female,93230,Hispanic,Married,Fully Meets,3,False,37.05133470225873,93,Entry
1357,2018-09-07,2021-07-16,Finance & Accounting,Mrs. Tracy Cisneros DDS,MSC,Active,Full-Time,Zone C,Temporary,Retirement,Fast whether mouth physical.,Admin Offices,Field Engineering / Operations,1972,Northeast,Executive & Leadership,Male,74550,Black,Divorced,Fully Meets,3,False,52.99110198494182,1043,Entry
1358,2018-11-08,2022-10-28,Finance & Accounting,Isabella Hawkins,TNS,Active,Part-Time,Zone B,Full-Time,Retirement,Involve study commercial billion and.,Admin Offices,Field Engineering / Operations,,Northeast,Labor & Site Work,Male,1706,Black,Married,Fully Meets,3,False,,1450,Entry
1359,2019-01-26,,IT & Infrastructure,Kendra Garcia,BPC,Active,Full-Time,Zone A,Part-Time,Unk,,Admin Offices,Field Engineering / Operations,,Northeast,Project / Site Management,Male,50894,Asian,Married,Fully Meets,3,True,,2348,Senior
1360,2021-08-30,,IT & Infrastructure,Dawn Williams,CCDR,Active,Contract,Zone B,Full-Time,Unk,,IT/IS,Field Engineering / Operations,,Northeast,Field Operations,Male,27367,Asian,Divorced,PIP,3,True,,1401,Senior
1361,2023-03-08,2023-03-30,Finance & Accounting,Rebecca Randolph,BPC,Future Start,Full-Time,Zone A,Full-Time,Voluntary,Second scene guy age alone sing year pick.,Admin Offices,Field Engineering / Operations,,Northeast,Project / Site Management,Female,18484,Black,Married,Exceeds,3,False,,22,Senior
1362,2019-11-10,2020-12-03,Admin & Support,William Page,SVG,Active,Full-Time,Zone C,Part-Time,Retirement,Rock entire unit amount hope seem hotel.,Admin Offices,General Operations,1983,Northeast,Field Operations,Female,36283,Asian,Widowed,Exceeds,3,False,41.72210814510609,389,Entry
1363,2023-07-28,,Finance & Accounting,Deborah Johnson,EW,Active,Full-Time,Zone A,Full-Time,Unk,,Admin Offices,General Operations,,Northeast,Labor & Site Work,Female,82125,Asian,Divorced,PIP,3,True,,704,Entry
1364,2019-04-03,2019-08-05,Finance & Accounting,Danny Williams,MSC,Active,Contract,Zone C,Temporary,Voluntary,Create although card she best and music.,Admin Offices,Finance,,Northeast,Admin & Support,Male,32101,White,Divorced,Exceeds,3,False,,124,Entry
1365,2019-07-24,,Finance & Accounting,Misty Collier,TNS,Active,Contract,Zone C,Part-Time,Unk,,Admin Offices,Field Engineering / Operations,,Northeast,Field Operations,Male,64340,Hispanic,Widowed,Exceeds,3,True,,2169,Entry
1366,2022-04-29,2022-12-11,IT & Infrastructure,Peter Ortiz,PYZ,Active,Contract,Zone B,Temporary,Voluntary,Just information assume act possible work later.,IT/IS,General Operations,,Northeast,Labor & Site Work,Male,14151,Black,Single,Exceeds,3,False,,226,Senior
1367,2020-10-06,,IT & Infrastructure,Jeremy Frye,WBL,Active,Part-Time,Zone B,Temporary,Unk,,IT/IS,Executive,1990,Northeast,Project / Site Management,Female,61754,White,Divorced,Exceeds,3,True,34.88569472963724,1729,Senior
1368,2020-04-04,,Finance & Accounting,Leah Boyd,PYZ,Active,Part-Time,Zone C,Temporary,Unk,,Admin Offices,General Operations,,Northeast,Finance & Analysis,Female,24157,White,Widowed,Exceeds,3,True,,1914,Senior
1369,2021-03-26,,Admin & Support,Darren Zimmerman,CCDR,Active,Contract,Zone C,Full-Time,Unk,,Sales,Field Engineering / Operations,,Northeast,Project / Site Management,Female,6564,Black,Married,Exceeds,3,True,,1558,Entry
1370,2022-05-19,,Admin & Support,Tommy Obrien,SVG,Active,Part-Time,Zone A,Temporary,Unk,,Admin Offices,General Operations,,Northeast,Other,Female,55619,Black,Married,Exceeds,3,True,,1139,Entry
1371,2021-08-28,2021-10-16,Finance & Accounting,Mrs. Nicole Garrison MD,EW,Active,Contract,Zone A,Part-Time,Involuntary,Tax thousand few tonight seek.,Admin Offices,Field Engineering / Operations,1957,Northeast,Field Operations,Female,26844,Black,Married,Exceeds,3,False,68.15058179329226,49,Entry
1372,2022-11-24,,Finance & Accounting,Gary Clark,MSC,Active,Contract,Zone A,Full-Time,Unk,,Admin Offices,Field Engineering / Operations,,Northeast,Project / Site Management,Male,34610,White,Single,Exceeds,3,True,,950,Entry
1373,2022-01-12,2022-11-11,Finance & Accounting,Tina Shaw,TNS,Active,Contract,Zone A,Part-Time,Resignation,Account Republican reduce right.,Admin Offices,Field Engineering / Operations,,Northeast,Labor & Site Work,Male,20630,Other,Divorced,Exceeds,3,False,,303,Entry
1374,2019-07-07,,IT & Infrastructure,Stephen Myers,PYZ,Active,Part-Time,Zone B,Temporary,Unk,,IT/IS,Field Engineering / Operations,1942,Northeast,Project / Site Management,Female,78109,White,Married,Exceeds,3,True,82.80082135523614,2186,Senior
1375,2021-07-14,,Finance & Accounting,Jeremy Anderson,PYZ,Active,Contract,Zone B,Full-Time,Unk,,Admin Offices,IT,1999,Northeast,Internship,Female,1498,Asian,Divorced,Exceeds,3,True,25.984941820670773,1448,Senior
