EmpID,StartDate,ExitDate,JobFamily,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,DivisionGroup,DOB,Region,JobFunctionGroup,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,IsActive,Age,TenureDays,SeniorityLevel,StartYear,GroupMeanAge,SampleCount
3736,2020-10-18,2023-03-22,Production,Kimberly Soto,SVG,Active,Full-Time,Zone A,Part-Time,Resignation,Democrat home space past sense serious.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,95345,Other,Married,Fully Meets,2,False,48.99657768651608,885,Entry,2020,53.56418369675043,525
3737,2018-11-19,,Production,John Hill,TNS,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,HR / People Services,1970,Northeast,Executive & Leadership,Male,67176,Hispanic,Divorced,Fully Meets,5,True,78.55441478439425,2416,Entry,2018,53.56418369675043,525
3738,2022-04-15,2023-01-09,Production,Steven Carter,SVG,Voluntarily Terminated,Full-Time,Zone A,Temporary,Involuntary,Partner perhaps they rock.,Production       ,General Operations,1970,Northeast,Field Operations,Female,21015,Hispanic,Widowed,Fully Meets,3,False,24.82409308692676,269,Mid,2022,56.07692563279573,206
3739,2018-08-24,2021-03-22,Production,Rachel Pham,EW,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Themselves specific seem want seek hospital.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,80870,Asian,Divorced,Fully Meets,3,False,74.31348391512662,941,Mid,2018,56.07692563279573,206
3740,2022-10-15,2023-02-17,Production,Christopher Cunningham,MSC,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Voluntary,Final like human late job.,Production       ,HR / People Services,1968,Northeast,Internship,Female,12265,Other,Single,Fully Meets,4,False,56.6093314618888,125,Mid,2022,56.07692563279573,206
3741,2023-02-27,2023-03-28,Production,Brittany Marshall,TNS,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Board industry once tough investment age.,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Female,47025,Hispanic,Widowed,Fully Meets,1,False,55.43304479699053,29,Mid,2023,56.07692563279573,206
3742,2021-09-22,2023-05-15,Production,Ryan Anderson,PYZ,Active,Contract,Zone A,Temporary,Resignation,Wait small thing staff.,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,81011,Asian,Married,Fully Meets,2,False,43.80013689253936,600,Mid,2021,56.07692563279573,206
3743,2020-05-30,,Production,Stephanie Valdez,WBL,Active,Contract,Zone A,Part-Time,Unk,,Production       ,General Operations,1972,Northeast,Other,Male,13394,Black,Married,Fully Meets,2,True,52.96102199520108,1858,Entry,2020,53.56418369675043,525
3744,2020-09-11,,Production,Christopher Garcia,NEL,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Engineering / Operations,1971,Northeast,Field Operations,Female,50967,Asian,Widowed,Fully Meets,5,True,54.46800641223139,1754,Entry,2020,53.56418369675043,525
3745,2019-05-31,2020-10-06,Production,Sarah Cross,PL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Involuntary,So give cause soldier.,Production       ,General Operations,1970,Northeast,Field Operations,Male,8286,Asian,Single,Fully Meets,4,False,55.15262473656074,494,Entry,2019,53.56418369675043,525
3746,2020-07-13,,Production,Judy Lambert,BPC,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Logistics / Maintenance,1970,Northeast,Maintenance & Logistics,Male,68039,Black,Widowed,Fully Meets,3,True,55.1125293938109,1814,Entry,2020,53.56418369675043,525
3747,2021-09-09,2023-02-10,Production,Chelsea Bright,CCDR,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Soon glass reveal Republican could.,Production       ,IT,1970,Northeast,Field Operations,Male,56563,Black,Widowed,Fully Meets,2,False,54.68368588018093,519,Entry,2021,53.56418369675043,525
3748,2019-04-06,,Production,Shawn Mckay,SVG,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,General Operations,1971,Northeast,Labor & Site Work,Male,96739,Other,Married,Fully Meets,1,True,54.13231028136759,2278,Entry,2019,53.56418369675043,525
3749,2021-02-16,,Production,Samantha Pugh,EW,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Project Management,1970,Northeast,Engineering,Female,27488,Other,Married,Fully Meets,4,True,40.16427104722793,1596,Entry,2021,53.56418369675043,525
3750,2020-02-17,,Production,Sheryl Curtis,MSC,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Engineering / Operations,1973,Northeast,Engineering,Male,49299,Black,Single,Fully Meets,1,True,51.90074355673063,1961,Entry,2020,53.56418369675043,525
3751,2021-10-15,,Production,Eric Knight,TNS,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,1973,Northeast,Admin & Support,Male,32547,Other,Single,Fully Meets,3,True,52.210698553128886,1355,Entry,2021,53.56418369675043,525
3752,2022-07-06,,Production,Morgan Ross,PYZ,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,11664,White,Divorced,Fully Meets,2,True,70.71868583162218,1091,Entry,2022,53.56418369675043,525
3753,2019-03-05,2020-12-10,Production,Laura Mcpherson,WBL,Active,Part-Time,Zone B,Part-Time,Involuntary,Truth resource more week hope generation.,Production       ,Project Management,1970,Northeast,Engineering,Male,37926,White,Single,Fully Meets,4,False,55.15840045085875,646,Entry,2019,53.56418369675043,525
3754,2020-06-02,2022-01-25,Production,Sarah Morgan,NEL,Active,Full-Time,Zone C,Full-Time,Voluntary,Stage necessary although they.,Production       ,Project Management,1971,Northeast,Engineering,Male,76770,Black,Married,Fully Meets,1,False,53.98989993538879,602,Entry,2020,53.56418369675043,525
3755,2020-11-26,2023-02-17,Production,Emily Church,PL,Future Start,Full-Time,Zone C,Full-Time,Resignation,Scientist heart others employee church century.,Production       ,Executive,1973,Northeast,Project / Site Management,Female,72484,Black,Married,Fully Meets,4,False,51.60097190321695,813,Entry,2020,53.56418369675043,525
3756,2021-05-24,,Production,Melissa Hernandez,BPC,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,13669,Hispanic,Married,Fully Meets,3,True,81.08145106091717,1499,Entry,2021,53.56418369675043,525
3757,2022-10-17,2023-03-26,Production,Debra Yang,CCDR,Future Start,Full-Time,Zone B,Part-Time,Involuntary,Marriage sound myself others well morning wrong.,Production       ,Field Engineering / Operations,1973,Northeast,Field Operations,Male,7481,Asian,Single,Fully Meets,2,False,51.97006986821456,160,Entry,2022,53.56418369675043,525
3758,2022-11-16,2023-06-24,Production,Alejandro Palmer,SVG,Voluntarily Terminated,Contract,Zone A,Temporary,Retirement,Lawyer miss meet across agent.,Production       ,Field Engineering / Operations,1971,Northeast,Engineering,Male,76897,Other,Divorced,Fully Meets,3,False,54.218190773182656,220,Entry,2022,53.56418369675043,525
3759,2022-05-01,2022-09-25,Production,Emily Pugh,EW,Active,Contract,Zone B,Full-Time,Retirement,Authority different including gun production.,Production       ,Logistics / Maintenance,1973,Northeast,Labor & Site Work,Male,47326,Black,Married,Fully Meets,1,False,51.58443003213531,147,Entry,2022,53.56418369675043,525
3760,2021-08-24,,Production,Sherry Morris,MSC,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,General Operations,1970,Northeast,Field Operations,Male,20814,Other,Widowed,Fully Meets,3,True,65.38261464750171,1407,Entry,2021,53.56418369675043,525
3761,2023-06-22,2023-07-10,Production,Melissa Conrad,CCDR,Active,Contract,Zone A,Full-Time,Involuntary,Item born upon blue.,Production       ,General Operations,1970,Northeast,Admin & Support,Female,75880,Black,Married,Fully Meets,1,False,54.720157838465724,18,Mid,2023,56.07692563279573,206
3762,2020-07-18,,Production,Lauren Villarreal,SVG,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Female,65366,Black,Divorced,Fully Meets,2,True,76.13963039014374,1809,Mid,2020,56.07692563279573,206
3763,2023-01-12,2023-02-06,Production,Randall Williams,EW,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Involuntary,They four last represent spend bit.,Production       ,Finance,1969,Northeast,Admin & Support,Female,40231,White,Widowed,Fully Meets,3,False,56.271860790262075,25,Mid,2023,56.07692563279573,206
3764,2022-02-16,,Production,Tiffany Stone,MSC,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,General Operations,1968,Northeast,Project / Site Management,Female,41487,Black,Single,Fully Meets,3,True,56.8445064235665,1231,Mid,2022,56.07692563279573,206
3765,2022-09-02,,Production,Eric Smith,TNS,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Logistics / Maintenance,1968,Northeast,Admin & Support,Female,36904,Hispanic,Widowed,Fully Meets,3,True,56.68477067080613,1033,Mid,2022,56.07692563279573,206
3766,2019-02-02,2023-02-03,Production,Taylor Morris,PYZ,Active,Part-Time,Zone A,Part-Time,Resignation,Common no sure wonder up although.,Production       ,Logistics / Maintenance,1970,Northeast,Project / Site Management,Female,10110,Black,Widowed,Fully Meets,3,False,82.3107460643395,1462,Mid,2019,56.07692563279573,206
3767,2021-08-26,2022-09-05,Production,Zachary Nelson,TNS,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Retirement,Actually on Democrat down live base should.,Production       ,General Operations,1970,Northeast,Labor & Site Work,Female,46087,Black,Divorced,Fully Meets,2,False,32.31759069130732,375,Entry,2021,53.56418369675043,525
3768,2020-12-31,,Production,David Garcia,SVG,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Engineering / Operations,1973,Northeast,Project / Site Management,Female,37838,Black,Divorced,Fully Meets,4,True,52.46126093459267,1643,Entry,2020,53.56418369675043,525
3769,2020-12-12,,Production,Laura Chavez,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,1971,Northeast,Engineering,Male,15968,Asian,Married,Fully Meets,3,True,54.41290058214058,1662,Entry,2020,53.56418369675043,525
3770,2022-01-13,2023-04-11,Production,Rachel Jones,PL,Voluntarily Terminated,Contract,Zone B,Temporary,Involuntary,Land physical tax.,Production       ,Field Engineering / Operations,1972,Northeast,Field Operations,Male,21100,Asian,Married,Fully Meets,3,False,52.51318004673763,453,Entry,2022,53.56418369675043,525
3771,2021-01-24,2023-05-07,Production,Kathryn Jones,NEL,Voluntarily Terminated,Part-Time,Zone B,Temporary,Retirement,Catch issue water night recognize mention.,Production       ,General Operations,1972,Northeast,Project / Site Management,Male,65845,Asian,Married,Fully Meets,3,False,52.865782489387506,833,Entry,2021,53.56418369675043,525
3772,2022-02-08,2022-07-22,Production,Mrs. Rachel Henry,MSC,Active,Full-Time,Zone A,Temporary,Retirement,Side most force better region operation language.,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Female,58535,Asian,Divorced,Fully Meets,3,False,59.40041067761807,164,Entry,2022,53.56418369675043,525
3773,2020-10-11,2022-02-26,Production,Laura Hernandez,EW,Voluntarily Terminated,Part-Time,Zone A,Temporary,Retirement,Building possible too process do.,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Female,3994,Hispanic,Divorced,Fully Meets,3,False,54.55014931722253,503,Entry,2020,53.56418369675043,525
3774,2019-06-20,2021-10-13,Production,Justin Stanley,CCDR,Active,Part-Time,Zone B,Full-Time,Involuntary,Success realize political move adult new.,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,32544,Black,Single,Fully Meets,3,False,27.236139630390145,846,Entry,2019,53.56418369675043,525
3775,2021-07-13,2022-11-26,Production,Amy Ross,BPC,Active,Contract,Zone B,Part-Time,Resignation,Agency picture enjoy pattern since and piece.,Production       ,Field Engineering / Operations,1971,Northeast,Labor & Site Work,Male,36153,Other,Widowed,Fully Meets,3,False,54.16271529293929,501,Entry,2021,53.56418369675043,525
3776,2021-10-14,2021-10-30,Production,Benjamin Yates,WBL,Active,Contract,Zone A,Full-Time,Resignation,Goal someone serious myself way probably.,Production       ,General Operations,1970,Northeast,Admin & Support,Male,34262,Black,Married,Fully Meets,3,False,54.961077338727144,16,Entry,2021,53.56418369675043,525
3777,2021-11-09,,Production,Penny Estrada,TNS,Active,Contract,Zone C,Temporary,Unk,,Production       ,Field Engineering / Operations,1971,Northeast,Field Operations,Male,12906,Black,Single,Fully Meets,3,True,54.19463526595181,1330,Entry,2021,53.56418369675043,525
3778,2023-04-02,2023-07-27,Production,Frank Freeman,SVG,Active,Full-Time,Zone A,Full-Time,Involuntary,Similar computer less four.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,30753,Other,Married,Fully Meets,3,False,33.39082819986311,116,Entry,2023,53.56418369675043,525
3779,2022-10-19,2023-05-03,Production,Regina Bryant MD,PYZ,Future Start,Part-Time,Zone B,Temporary,Voluntary,About allow court us.,Production       ,Logistics / Maintenance,1971,Northeast,Field Operations,Female,60533,Other,Divorced,Fully Meets,3,False,53.83741811009232,196,Entry,2022,53.56418369675043,525
3780,2020-05-09,2021-09-14,Production,Samantha Roberts,PL,Future Start,Part-Time,Zone C,Part-Time,Retirement,Everything look could economy PM fast.,Production       ,General Operations,1973,Northeast,Field Operations,Female,36882,Black,Widowed,Fully Meets,3,False,51.938882768062804,493,Entry,2020,53.56418369675043,525
3781,2019-08-18,2022-05-05,Production,Daniel Peterson,NEL,Future Start,Contract,Zone B,Full-Time,Involuntary,Hot stay response fly himself accept.,Production       ,General Operations,1972,Northeast,Labor & Site Work,Male,62493,Black,Single,Fully Meets,3,False,53.035046908988164,991,Entry,2019,53.56418369675043,525
3782,2019-03-09,2020-05-02,Production,Dr. Matthew Harrell,MSC,Voluntarily Terminated,Full-Time,Zone B,Temporary,Retirement,Blood people direction all item.,Production       ,Field Engineering / Operations,1972,Northeast,Other,Male,92706,Asian,Widowed,Fully Meets,3,False,52.624993167477335,420,Entry,2019,53.56418369675043,525
3783,2020-05-09,,Production,Jared Whitehead,EW,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,7773,Asian,Divorced,Fully Meets,3,True,63.22245037645448,1879,Entry,2020,53.56418369675043,525
3784,2022-08-14,,Production,William Price,CCDR,Active,Contract,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,1972,Northeast,Project / Site Management,Female,55514,White,Single,Fully Meets,3,True,52.54014227026677,1052,Entry,2022,53.56418369675043,525
3785,2022-01-18,,Production,Sheri Jackson,PL,Active,Contract,Zone C,Temporary,Unk,,Production       ,Project Management,1967,Northeast,Executive & Leadership,Female,13406,Black,Divorced,Fully Meets,3,True,57.96896785180551,1260,Mid,2022,56.07692563279573,206
3786,2021-06-22,2022-07-26,Production,Paul Richards,PYZ,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Resignation,Cost high must body defense population.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,65379,Black,Divorced,Fully Meets,3,False,63.05817932922656,399,Mid,2021,56.07692563279573,206
3787,2023-01-19,2023-06-20,Production,Alexis Gutierrez,SVG,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Resignation,Peace anything sign third.,Production       ,General Operations,1969,Northeast,Project / Site Management,Female,69445,White,Widowed,Fully Meets,3,False,55.64931653146277,152,Mid,2023,56.07692563279573,206
3788,2023-05-17,2023-06-13,Production,Michael Mcclure,TNS,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Involuntary,In read day your stay she.,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,32440,Black,Married,Fully Meets,3,False,48.81587953456537,27,Mid,2023,56.07692563279573,206
3789,2020-06-07,,Production,Randall Frey,WBL,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Engineering / Operations,1967,Northeast,Project / Site Management,Female,30804,Other,Widowed,Fully Meets,3,True,57.64511185350418,1850,Mid,2020,56.07692563279573,206
3790,2023-07-07,2023-07-11,Production,Matthew Le,PYZ,Active,Full-Time,Zone A,Temporary,Resignation,Simply Mrs moment seven feel time.,Production       ,Logistics / Maintenance,1970,Northeast,Labor & Site Work,Female,17247,Hispanic,Single,Fully Meets,3,False,62.554414784394254,4,Mid,2023,56.07692563279573,206
3791,2020-03-28,,Production,Ashley Petty,WBL,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Finance,1970,Northeast,Admin & Support,Female,32417,Asian,Divorced,Fully Meets,3,True,47.408624229979466,1921,Entry,2020,53.56418369675043,525
3792,2019-05-23,2022-05-10,Production,Angela Shaffer,NEL,Active,Part-Time,Zone C,Full-Time,Retirement,Analysis listen here fight.,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,50738,White,Married,Fully Meets,3,False,27.06365503080082,1083,Entry,2019,53.56418369675043,525
